,eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg,stimuliName,name
328,R,10866308,10866553,246,950.2,196.6,1609,wiki.png,Sub4.asc
329,R,10866591,10866744,154,868.9,200.2,1626,wiki.png,Sub4.asc
330,R,10866800,10866996,197,1112.3,205.0,1638,wiki.png,Sub4.asc
331,R,10867038,10867240,203,917.3,283.5,1807,wiki.png,Sub4.asc
332,R,10867264,10867410,147,882.2,274.4,1702,wiki.png,Sub4.asc
333,R,10867459,10867594,136,896.6,563.1,1595,wiki.png,Sub4.asc
334,R,10867641,10867764,124,888.3,472.8,1552,wiki.png,Sub4.asc
335,R,10871117,10871538,422,675.7,363.0,2563,wiki.png,Sub4.asc
336,R,10871570,10871754,185,610.9,393.8,1899,takungpao.png,Sub4.asc
337,R,10871789,10872026,238,615.9,353.9,1332,takungpao.png,Sub4.asc
338,R,10872102,10872249,148,313.9,144.3,1235,takungpao.png,Sub4.asc
339,R,10872293,10872389,97,201.8,113.5,1304,takungpao.png,Sub4.asc
340,R,10872427,10872606,180,168.2,233.3,1478,takungpao.png,Sub4.asc
341,R,10872631,10873084,454,155.7,250.0,1804,takungpao.png,Sub4.asc
342,R,10873132,10873321,190,315.1,223.6,1961,takungpao.png,Sub4.asc
343,R,10873366,10873510,145,209.5,324.2,1949,takungpao.png,Sub4.asc
344,R,10873541,10873843,303,160.4,311.1,1726,takungpao.png,Sub4.asc
345,R,10873892,10874086,195,199.3,507.7,1590,takungpao.png,Sub4.asc
346,R,10874169,10874387,219,962.5,299.2,1499,takungpao.png,Sub4.asc
347,R,10874434,10874601,168,1012.8,556.1,1534,takungpao.png,Sub4.asc
348,R,10874633,10874914,282,949.7,542.9,1559,takungpao.png,Sub4.asc
349,R,10874960,10875172,213,1054.1,707.1,1486,takungpao.png,Sub4.asc
350,R,10875211,10875481,271,1143.7,715.4,1425,takungpao.png,Sub4.asc
351,R,10875579,10875790,212,494.8,152.5,1485,takungpao.png,Sub4.asc
352,R,10875845,10876143,299,345.4,73.4,1600,takungpao.png,Sub4.asc
353,R,10876208,10876404,197,623.4,240.9,1745,takungpao.png,Sub4.asc
354,R,10882057,10882501,445,711.0,371.2,3172,takungpao.png,Sub4.asc
355,R,10882543,10882786,244,518.6,415.5,2171,ntu_research.png,Sub4.asc
356,R,10882837,10883012,176,702.6,423.7,1596,ntu_research.png,Sub4.asc
357,R,10883071,10883283,213,972.7,437.9,1645,ntu_research.png,Sub4.asc
358,R,10883322,10883502,181,1056.6,430.7,1908,ntu_research.png,Sub4.asc
359,R,10883556,10883691,136,664.7,505.1,2185,ntu_research.png,Sub4.asc
360,R,10883736,10884008,273,506.7,490.7,2093,ntu_research.png,Sub4.asc
361,R,10884030,10884218,189,505.3,513.9,1764,ntu_research.png,Sub4.asc
362,R,10884274,10884537,264,706.1,513.5,1587,ntu_research.png,Sub4.asc
363,R,10884585,10884656,72,817.6,520.2,1485,ntu_research.png,Sub4.asc
364,R,10884703,10884975,273,993.7,520.5,1435,ntu_research.png,Sub4.asc
365,R,10885042,10885195,154,522.9,617.2,1563,ntu_research.png,Sub4.asc
366,R,10885216,10885424,209,489.0,617.8,1586,ntu_research.png,Sub4.asc
367,R,10885476,10885726,251,703.2,606.3,1519,ntu_research.png,Sub4.asc
368,R,10885789,10885964,176,1086.2,599.0,1495,ntu_research.png,Sub4.asc
369,R,10886006,10886180,175,899.8,625.1,1670,ntu_research.png,Sub4.asc
370,R,10886255,10886457,203,1117.7,534.3,1725,ntu_research.png,Sub4.asc
371,R,10886484,10886660,177,1082.5,521.1,1805,ntu_research.png,Sub4.asc
372,R,10886757,10887127,371,284.6,91.2,1687,ntu_research.png,Sub4.asc
373,R,10887173,10887326,154,219.9,256.6,1665,ntu_research.png,Sub4.asc
374,R,10890103,10890487,385,697.5,358.5,2784,ntu_research.png,Sub4.asc
375,R,10890526,10890704,179,603.6,368.5,2350,business_time.png,Sub4.asc
376,R,10890726,10890845,120,572.1,388.1,1721,business_time.png,Sub4.asc
377,R,10890881,10891088,208,614.8,409.7,1486,business_time.png,Sub4.asc
378,R,10891148,10891309,162,364.7,473.6,1485,business_time.png,Sub4.asc
379,R,10891368,10891733,366,626.0,497.3,1646,business_time.png,Sub4.asc
380,R,10891783,10892029,247,603.7,687.0,1518,business_time.png,Sub4.asc
381,R,10892063,10892239,177,661.3,699.7,1415,business_time.png,Sub4.asc
382,R,10892272,10892455,184,730.6,701.6,1387,business_time.png,Sub4.asc
383,R,10892516,10892776,261,596.2,558.8,1503,business_time.png,Sub4.asc
384,R,10892809,10892960,152,610.0,520.0,1650,business_time.png,Sub4.asc
385,R,10893030,10893332,303,928.1,400.3,1601,business_time.png,Sub4.asc
386,R,10893355,10893529,175,895.8,416.8,1596,business_time.png,Sub4.asc
387,R,10893571,10893789,219,957.8,372.8,1734,business_time.png,Sub4.asc
388,R,10893847,10893994,148,978.8,554.5,1809,business_time.png,Sub4.asc
389,R,10894026,10894584,559,925.4,551.3,1635,business_time.png,Sub4.asc
390,R,10894615,10895383,769,892.4,602.4,1744,business_time.png,Sub4.asc
391,R,10898233,10898426,194,683.6,355.2,2739,business_time.png,Sub4.asc
392,R,10898484,10898639,156,379.6,290.9,2826,reuters.png,Sub4.asc
393,R,10898679,10898823,145,238.1,304.1,2345,reuters.png,Sub4.asc
394,R,10898882,10899027,146,261.6,118.4,1747,reuters.png,Sub4.asc
395,R,10899072,10899342,271,297.6,32.1,1702,reuters.png,Sub4.asc
396,R,10899385,10899661,277,440.2,21.3,2087,reuters.png,Sub4.asc
397,R,10899707,10899947,241,262.5,184.7,2397,reuters.png,Sub4.asc
398,R,10899994,10900170,177,288.6,64.5,2388,reuters.png,Sub4.asc
399,R,10900220,10900406,187,458.8,284.1,2380,reuters.png,Sub4.asc
400,R,10900429,10900587,159,484.2,271.9,2347,reuters.png,Sub4.asc
401,R,10900634,10900766,133,616.5,360.6,2015,reuters.png,Sub4.asc
402,R,10900803,10900999,197,540.3,340.2,1857,reuters.png,Sub4.asc
403,R,10901041,10901212,172,661.5,340.9,1645,reuters.png,Sub4.asc
404,R,10901253,10901500,248,567.6,437.1,1604,reuters.png,Sub4.asc
405,R,10901522,10901690,169,550.8,418.3,1564,reuters.png,Sub4.asc
406,R,10901739,10902014,276,574.2,571.5,1558,reuters.png,Sub4.asc
407,R,10902039,10902201,163,640.1,582.6,1466,reuters.png,Sub4.asc
408,R,10902262,10902430,169,1007.1,505.3,1350,reuters.png,Sub4.asc
409,R,10902478,10902652,175,968.4,736.9,1403,reuters.png,Sub4.asc
410,R,10902669,10902848,180,960.3,710.0,1514,reuters.png,Sub4.asc
411,R,10902882,10903112,231,1044.6,705.4,1463,reuters.png,Sub4.asc
412,R,10903195,10903348,154,257.2,413.8,1543,reuters.png,Sub4.asc
413,R,10903390,10903497,108,217.6,349.8,1558,reuters.png,Sub4.asc
414,R,10909691,10910023,333,708.6,374.3,3031,reuters.png,Sub4.asc
415,R,10910066,10910239,174,546.4,346.4,2878,deviantart_product_cata.png,Sub4.asc
416,R,10910301,10910458,158,885.6,360.8,1929,deviantart_product_cata.png,Sub4.asc
417,R,10910487,10910633,147,830.1,346.3,1710,deviantart_product_cata.png,Sub4.asc
418,R,10910715,10910882,168,343.1,152.4,1757,deviantart_product_cata.png,Sub4.asc
419,R,10910918,10911076,159,303.8,220.2,1927,deviantart_product_cata.png,Sub4.asc
420,R,10911139,10911335,197,567.9,62.0,2150,deviantart_product_cata.png,Sub4.asc
421,R,10911365,10911514,150,622.6,42.2,2319,deviantart_product_cata.png,Sub4.asc
422,R,10911564,10911872,309,349.1,178.7,2545,deviantart_product_cata.png,Sub4.asc
423,R,10911898,10912067,170,351.7,212.6,2654,deviantart_product_cata.png,Sub4.asc
424,R,10912079,10912443,365,341.3,208.7,2626,deviantart_product_cata.png,Sub4.asc
425,R,10912474,10912592,119,371.0,176.3,2437,deviantart_product_cata.png,Sub4.asc
426,R,10912658,10913015,358,830.0,200.9,2373,deviantart_product_cata.png,Sub4.asc
427,R,10913052,10913249,198,874.5,303.0,2503,deviantart_product_cata.png,Sub4.asc
428,R,10913273,10913431,159,845.7,306.2,2516,deviantart_product_cata.png,Sub4.asc
429,R,10913457,10913657,201,817.7,344.4,2351,deviantart_product_cata.png,Sub4.asc
430,R,10913704,10913951,248,960.1,350.6,2027,deviantart_product_cata.png,Sub4.asc
431,R,10913995,10914139,145,801.9,397.4,1856,deviantart_product_cata.png,Sub4.asc
432,R,10914175,10914440,266,816.6,368.0,1684,deviantart_product_cata.png,Sub4.asc
433,R,10914494,10914665,172,963.8,651.7,1551,deviantart_product_cata.png,Sub4.asc
434,R,10914683,10914874,192,981.9,631.6,1545,deviantart_product_cata.png,Sub4.asc
435,R,10914929,10914968,40,667.4,609.9,1445,deviantart_product_cata.png,Sub4.asc
436,R,10919110,10919268,159,701.6,363.4,2670,deviantart_product_cata.png,Sub4.asc
437,R,10919322,10919514,193,486.4,329.4,2839,tc.png,Sub4.asc
438,R,10919564,10919710,147,472.9,196.5,2346,tc.png,Sub4.asc
439,R,10919759,10920071,313,641.6,190.7,1592,tc.png,Sub4.asc
440,R,10920114,10920254,141,747.1,224.1,1485,tc.png,Sub4.asc
441,R,10920291,10920483,193,733.3,269.5,1639,tc.png,Sub4.asc
442,R,10920526,10920706,181,849.3,267.7,1628,tc.png,Sub4.asc
443,R,10920743,10921132,390,745.9,300.2,1460,tc.png,Sub4.asc
444,R,10921177,10921347,171,882.9,305.0,1329,tc.png,Sub4.asc
445,R,10921388,10921546,159,766.4,327.2,1433,tc.png,Sub4.asc
446,R,10921570,10921763,194,722.4,334.2,1500,tc.png,Sub4.asc
447,R,10921801,10921968,168,819.2,352.3,1566,tc.png,Sub4.asc
448,R,10921996,10922285,290,760.0,381.9,1741,tc.png,Sub4.asc
449,R,10922327,10922588,262,863.2,389.2,1667,tc.png,Sub4.asc
450,R,10922626,10922875,250,775.9,420.1,1645,tc.png,Sub4.asc
451,R,10922912,10923117,206,863.2,425.0,1517,tc.png,Sub4.asc
452,R,10923157,10923386,230,770.3,429.9,1454,tc.png,Sub4.asc
453,R,10923423,10923597,175,867.2,454.4,1473,tc.png,Sub4.asc
454,R,10923630,10923834,205,772.4,490.4,1549,tc.png,Sub4.asc
455,R,10923856,10923999,144,763.6,519.8,1567,tc.png,Sub4.asc
456,R,10924040,10924182,143,865.8,524.6,1592,tc.png,Sub4.asc
457,R,10924216,10924391,176,755.1,544.3,1677,tc.png,Sub4.asc
458,R,10928041,10928196,156,698.4,359.0,2811,tc.png,Sub4.asc
459,R,10928233,10928445,213,625.6,397.2,2866,dropbox.png,Sub4.asc
460,R,10928495,10928696,202,873.0,368.8,2037,dropbox.png,Sub4.asc
461,R,10928726,10928854,129,918.1,377.0,1391,dropbox.png,Sub4.asc
462,R,10928887,10929163,277,893.5,413.1,1211,dropbox.png,Sub4.asc
463,R,10929194,10929346,153,908.6,460.4,1144,dropbox.png,Sub4.asc
464,R,10929403,10929576,174,660.7,709.3,1136,dropbox.png,Sub4.asc
465,R,10929595,10930039,445,637.2,693.7,1068,dropbox.png,Sub4.asc
466,R,10930123,10930343,221,419.6,288.0,1160,dropbox.png,Sub4.asc
467,R,10930381,10930662,282,389.4,255.5,1299,dropbox.png,Sub4.asc
468,R,10930746,10930943,198,1074.2,64.6,1337,dropbox.png,Sub4.asc
469,R,10930991,10931281,291,901.1,294.5,1467,dropbox.png,Sub4.asc
470,R,10931309,10931433,125,890.3,342.7,1455,dropbox.png,Sub4.asc
471,R,10931477,10932064,588,899.7,400.3,1311,dropbox.png,Sub4.asc
472,R,10932118,10932898,781,847.5,321.1,1377,dropbox.png,Sub4.asc
473,R,10932977,10933318,342,1087.3,12.4,1484,dropbox.png,Sub4.asc
474,R,10937108,10937543,436,686.7,370.6,2526,dropbox.png,Sub4.asc
475,R,10937586,10937728,143,545.8,492.2,2131,science_news.png,Sub4.asc
476,R,10937771,10937992,222,430.5,493.5,1602,science_news.png,Sub4.asc
477,R,10938020,10938184,165,489.8,486.5,1521,science_news.png,Sub4.asc
478,R,10938227,10938413,187,608.6,482.0,1688,science_news.png,Sub4.asc
479,R,10938457,10938658,202,761.5,482.2,1889,science_news.png,Sub4.asc
480,R,10938707,10938853,147,885.8,487.4,1987,science_news.png,Sub4.asc
481,R,10938908,10939117,210,1114.1,504.6,2000,science_news.png,Sub4.asc
482,R,10939162,10939411,250,1219.6,503.7,1981,science_news.png,Sub4.asc
483,R,10939478,10939707,230,657.9,478.7,2168,science_news.png,Sub4.asc
484,R,10939765,10939885,121,471.4,672.4,2096,science_news.png,Sub4.asc
485,R,10939910,10940083,174,464.8,653.9,1969,science_news.png,Sub4.asc
486,R,10940104,10940248,145,487.4,656.9,1674,science_news.png,Sub4.asc
487,R,10940291,10940584,294,565.8,655.6,1510,science_news.png,Sub4.asc
488,R,10940613,10940815,203,508.3,653.5,1586,science_news.png,Sub4.asc
489,R,10940858,10941054,197,441.4,672.1,1629,science_news.png,Sub4.asc
490,R,10941100,10941233,134,551.3,660.1,1642,science_news.png,Sub4.asc
491,R,10941295,10941515,221,830.8,704.5,1539,science_news.png,Sub4.asc
492,R,10941540,10941706,167,770.3,662.5,1665,science_news.png,Sub4.asc
493,R,10941766,10942066,301,1070.4,659.9,1794,science_news.png,Sub4.asc
494,R,10942089,10942393,305,1057.8,669.4,1982,science_news.png,Sub4.asc
495,R,10947814,10948140,327,692.0,346.7,2539,science_news.png,Sub4.asc
496,R,10948184,10948342,159,575.9,274.7,2271,lenovo.png,Sub4.asc
497,R,10948419,10948624,206,135.0,256.0,1811,lenovo.png,Sub4.asc
498,R,10948659,10948993,335,177.7,206.3,1811,lenovo.png,Sub4.asc
499,R,10949022,10949288,267,136.4,261.2,2039,lenovo.png,Sub4.asc
500,R,10949325,10949519,195,183.4,198.3,2254,lenovo.png,Sub4.asc
501,R,10949571,10949742,172,192.1,25.2,2328,lenovo.png,Sub4.asc
502,R,10949808,10949969,162,501.4,232.2,2426,lenovo.png,Sub4.asc
503,R,10950009,10950172,164,461.0,177.5,2461,lenovo.png,Sub4.asc
504,R,10950232,10950702,471,746.7,150.2,2401,lenovo.png,Sub4.asc
505,R,10950752,10950937,186,501.1,173.6,2561,lenovo.png,Sub4.asc
506,R,10951014,10951195,182,1097.0,144.8,2465,lenovo.png,Sub4.asc
507,R,10951233,10951446,214,1155.5,128.2,2397,lenovo.png,Sub4.asc
508,R,10951491,10951862,372,1129.8,321.9,2376,lenovo.png,Sub4.asc
509,R,10951910,10952199,290,1139.3,504.7,2448,lenovo.png,Sub4.asc
510,R,10952224,10952403,180,1171.3,520.7,2126,lenovo.png,Sub4.asc
511,R,10952430,10952606,177,1115.6,519.5,2009,lenovo.png,Sub4.asc
512,R,10952671,10952864,194,586.6,492.0,2227,lenovo.png,Sub4.asc
513,R,10952923,10953095,173,301.2,520.9,2136,lenovo.png,Sub4.asc
514,R,10958202,10958310,109,711.8,341.6,3086,lenovo.png,Sub4.asc
515,R,10958361,10958641,281,411.2,265.3,3117,lenovo.png,Sub4.asc
516,R,10958715,10958844,130,718.7,297.4,2382,deviantart_webdsgn(3).png,Sub4.asc
517,R,10958874,10959020,147,744.2,308.0,1892,deviantart_webdsgn(3).png,Sub4.asc
518,R,10959082,10959352,271,334.6,306.2,1820,deviantart_webdsgn(3).png,Sub4.asc
519,R,10959373,10959525,153,358.5,304.3,1854,deviantart_webdsgn(3).png,Sub4.asc
520,R,10959534,10959643,110,362.3,290.8,1878,deviantart_webdsgn(3).png,Sub4.asc
521,R,10959696,10959869,174,662.9,304.1,1901,deviantart_webdsgn(3).png,Sub4.asc
522,R,10959890,10960123,234,640.5,305.4,1929,deviantart_webdsgn(3).png,Sub4.asc
523,R,10960173,10960415,243,879.1,295.0,2104,deviantart_webdsgn(3).png,Sub4.asc
524,R,10960438,10960701,264,903.8,303.6,2307,deviantart_webdsgn(3).png,Sub4.asc
525,R,10960723,10960920,198,935.7,298.0,2427,deviantart_webdsgn(3).png,Sub4.asc
526,R,10960942,10961081,140,905.7,295.7,2504,deviantart_webdsgn(3).png,Sub4.asc
527,R,10961128,10961298,171,691.4,286.3,2529,deviantart_webdsgn(3).png,Sub4.asc
528,R,10961339,10961478,140,820.2,293.7,2419,deviantart_webdsgn(3).png,Sub4.asc
529,R,10961554,10961808,255,1229.0,352.5,2170,deviantart_webdsgn(3).png,Sub4.asc
530,R,10961853,10962109,257,1108.3,272.7,1972,deviantart_webdsgn(3).png,Sub4.asc
531,R,10962161,10962435,275,859.3,183.4,1982,deviantart_webdsgn(3).png,Sub4.asc
532,R,10962482,10962652,171,635.4,175.7,2071,deviantart_webdsgn(3).png,Sub4.asc
533,R,10962695,10962858,164,461.1,299.2,2140,deviantart_webdsgn(3).png,Sub4.asc
534,R,10962898,10963048,151,363.5,282.6,2137,deviantart_webdsgn(3).png,Sub4.asc
535,R,10963124,10963487,364,150.9,707.5,2011,deviantart_webdsgn(3).png,Sub4.asc
536,R,10968957,10969282,326,706.0,366.3,3030,deviantart_webdsgn(3).png,Sub4.asc
537,R,10969332,10969495,164,489.8,320.2,2790,zaobao_news.png,Sub4.asc
538,R,10969528,10969694,167,402.5,276.6,1820,zaobao_news.png,Sub4.asc
539,R,10969712,10969990,279,359.6,276.9,1357,zaobao_news.png,Sub4.asc
540,R,10970051,10970200,150,112.1,362.5,1238,zaobao_news.png,Sub4.asc
541,R,10970219,10970415,197,145.7,367.3,1297,zaobao_news.png,Sub4.asc
542,R,10970460,10970770,311,286.3,359.7,1329,zaobao_news.png,Sub4.asc
543,R,10970818,10971049,232,420.0,343.3,1259,zaobao_news.png,Sub4.asc
544,R,10971090,10971384,295,540.8,338.9,1337,zaobao_news.png,Sub4.asc
545,R,10971420,10971614,195,641.2,332.9,1420,zaobao_news.png,Sub4.asc
546,R,10971660,10971898,239,819.6,326.2,1415,zaobao_news.png,Sub4.asc
547,R,10971971,10972254,284,291.4,337.5,1509,zaobao_news.png,Sub4.asc
548,R,10972299,10972602,304,146.5,372.9,1634,zaobao_news.png,Sub4.asc
549,R,10972643,10972852,210,298.4,364.1,1627,zaobao_news.png,Sub4.asc
550,R,10972903,10973194,292,516.7,360.2,1566,zaobao_news.png,Sub4.asc
551,R,10973244,10973718,475,175.4,427.2,1591,zaobao_news.png,Sub4.asc
552,R,10973762,10973945,184,331.0,411.8,1546,zaobao_news.png,Sub4.asc
553,R,10974002,10974126,125,653.6,397.0,1525,zaobao_news.png,Sub4.asc
554,R,10974168,10974221,54,816.1,419.4,1533,zaobao_news.png,Sub4.asc
555,R,10978125,10978329,205,702.6,359.8,2561,zaobao_news.png,Sub4.asc
556,R,10978371,10978602,232,547.6,329.5,2507,google_plus.png,Sub4.asc
557,R,10978634,10978717,84,501.3,315.3,2107,google_plus.png,Sub4.asc
558,R,10978770,10978928,159,134.9,377.1,1660,google_plus.png,Sub4.asc
559,R,10978952,10979122,171,134.5,416.8,1476,google_plus.png,Sub4.asc
560,R,10979161,10979323,163,258.9,407.9,1492,google_plus.png,Sub4.asc
561,R,10979363,10979630,268,113.9,438.6,1660,google_plus.png,Sub4.asc
562,R,10979657,10979752,96,71.5,454.5,1782,google_plus.png,Sub4.asc
563,R,10979825,10980148,324,651.0,194.6,1757,google_plus.png,Sub4.asc
564,R,10980186,10980355,170,716.5,186.9,1743,google_plus.png,Sub4.asc
565,R,10980390,10980617,228,660.3,282.5,1709,google_plus.png,Sub4.asc
566,R,10980651,10980835,185,626.5,371.2,1590,google_plus.png,Sub4.asc
567,R,10980870,10981007,138,703.6,366.1,1517,google_plus.png,Sub4.asc
568,R,10981046,10981242,197,626.0,395.6,1540,google_plus.png,Sub4.asc
569,R,10981315,10981558,244,1169.7,278.4,1541,google_plus.png,Sub4.asc
570,R,10981616,10981856,241,1222.2,130.7,1564,google_plus.png,Sub4.asc
571,R,10981950,10982092,143,736.2,596.0,1738,google_plus.png,Sub4.asc
572,R,10982123,10982525,403,672.2,641.3,1516,google_plus.png,Sub4.asc
573,R,10982595,10982745,151,1240.3,715.9,1268,google_plus.png,Sub4.asc
574,R,10982767,10983027,261,1207.4,726.7,1311,google_plus.png,Sub4.asc
575,R,10983053,10983204,152,1216.4,779.9,1390,google_plus.png,Sub4.asc
576,R,10983290,10983413,124,641.7,649.1,1537,google_plus.png,Sub4.asc
577,R,10988696,10988807,112,694.6,355.2,2707,google_plus.png,Sub4.asc
578,R,10988871,10989129,259,434.8,246.4,2762,google_plus.png,Sub4.asc
579,R,10989168,10989420,253,484.9,213.6,2051,ifeng.png,Sub4.asc
580,R,10989484,10989697,214,190.6,62.3,1417,ifeng.png,Sub4.asc
581,R,10989721,10989915,195,176.7,26.8,1403,ifeng.png,Sub4.asc
582,R,10989935,10990081,147,153.0,21.2,1589,ifeng.png,Sub4.asc
583,R,10990168,10990425,258,765.4,293.1,1912,ifeng.png,Sub4.asc
584,R,10990484,10990713,230,1005.0,177.2,1593,ifeng.png,Sub4.asc
585,R,10990759,10990983,225,797.2,139.1,1602,ifeng.png,Sub4.asc
586,R,10991065,10991360,296,1092.0,520.1,1866,ifeng.png,Sub4.asc
587,R,10991420,10991666,247,1109.7,392.7,1552,ifeng.png,Sub4.asc
588,R,10991728,10992012,285,790.4,271.6,1587,ifeng.png,Sub4.asc
589,R,10992064,10992249,186,541.3,279.9,1741,ifeng.png,Sub4.asc
590,R,10992295,10992520,226,315.2,337.1,1980,ifeng.png,Sub4.asc
591,R,10992539,10992664,126,303.7,331.5,2039,ifeng.png,Sub4.asc
592,R,10992711,10993014,304,183.5,446.2,1957,ifeng.png,Sub4.asc
593,R,10993029,10993196,168,178.0,434.3,1757,ifeng.png,Sub4.asc
594,R,10993257,10993453,197,513.3,437.6,1680,ifeng.png,Sub4.asc
595,R,10993487,10993847,361,445.5,429.6,1804,ifeng.png,Sub4.asc
596,R,10993894,10993975,82,218.0,416.6,1960,ifeng.png,Sub4.asc
597,R,11003969,11004359,391,731.2,400.2,2933,ifeng.png,Sub4.asc
598,R,11004409,11004577,169,566.9,331.1,2371,quora.png,Sub4.asc
599,R,11004647,11005123,477,258.2,126.0,1416,quora.png,Sub4.asc
600,R,11005172,11005322,151,284.5,31.3,1495,quora.png,Sub4.asc
601,R,11005370,11005531,162,481.0,29.4,1785,quora.png,Sub4.asc
602,R,11005578,11005795,218,270.5,45.9,2069,quora.png,Sub4.asc
603,R,11005854,11006072,219,358.7,170.3,2261,quora.png,Sub4.asc
604,R,11006116,11006494,379,310.4,275.3,2215,quora.png,Sub4.asc
605,R,11006535,11006700,166,443.3,349.8,1959,quora.png,Sub4.asc
606,R,11006742,11006976,235,307.1,360.1,1824,quora.png,Sub4.asc
607,R,11007022,11007243,222,477.2,339.3,1645,quora.png,Sub4.asc
608,R,11007293,11007515,223,423.1,537.3,1761,quora.png,Sub4.asc
609,R,11007545,11007786,242,343.6,570.3,1694,quora.png,Sub4.asc
610,R,11007809,11008050,242,289.9,587.2,1446,quora.png,Sub4.asc
611,R,11008091,11008283,193,313.6,701.3,1389,quora.png,Sub4.asc
612,R,11008365,11008959,595,964.6,184.4,1507,quora.png,Sub4.asc
613,R,11008985,11009238,254,929.0,209.0,1630,quora.png,Sub4.asc
614,R,11012901,11013105,205,720.0,364.1,2970,quora.png,Sub4.asc
615,R,11013149,11013449,301,555.3,342.0,2699,nytimes_news.png,Sub4.asc
616,R,11013517,11013721,205,245.0,135.3,1615,nytimes_news.png,Sub4.asc
617,R,11013760,11013897,138,311.1,102.9,1385,nytimes_news.png,Sub4.asc
618,R,11013937,11014069,133,238.9,69.8,1432,nytimes_news.png,Sub4.asc
619,R,11014129,11014296,168,591.1,64.4,1713,nytimes_news.png,Sub4.asc
620,R,11014349,11014695,347,316.7,96.2,2039,nytimes_news.png,Sub4.asc
621,R,11014752,11014940,189,285.3,309.2,2146,nytimes_news.png,Sub4.asc
622,R,11014963,11015477,515,261.0,291.1,1973,nytimes_news.png,Sub4.asc
623,R,11015531,11015842,312,277.2,436.3,2004,nytimes_news.png,Sub4.asc
624,R,11015895,11016244,350,285.8,642.8,1743,nytimes_news.png,Sub4.asc
625,R,11016264,11016579,316,282.6,620.2,1843,nytimes_news.png,Sub4.asc
626,R,11016618,11016888,271,291.1,738.1,2001,nytimes_news.png,Sub4.asc
627,R,11016973,11017183,211,937.9,392.4,1847,nytimes_news.png,Sub4.asc
628,R,11017224,11017702,479,922.6,430.7,1791,nytimes_news.png,Sub4.asc
629,R,11017725,11018070,346,962.4,423.7,1958,nytimes_news.png,Sub4.asc
630,R,11018095,11018160,66,922.0,404.1,1879,nytimes_news.png,Sub4.asc
631,R,11027404,11027572,169,716.3,344.5,2981,nytimes_news.png,Sub4.asc
632,R,11027620,11027829,210,471.4,243.6,2815,clubsnap.png,Sub4.asc
633,R,11027864,11028090,227,354.1,318.7,2158,clubsnap.png,Sub4.asc
634,R,11028146,11028401,256,103.6,462.7,1645,clubsnap.png,Sub4.asc
635,R,11028445,11028588,144,180.5,454.0,1599,clubsnap.png,Sub4.asc
636,R,11028615,11028859,245,232.5,448.3,1585,clubsnap.png,Sub4.asc
637,R,11028914,11029200,287,135.7,614.0,1477,clubsnap.png,Sub4.asc
638,R,11029223,11029460,238,100.6,622.9,1467,clubsnap.png,Sub4.asc
639,R,11029525,11029672,148,524.9,514.1,1491,clubsnap.png,Sub4.asc
640,R,11029718,11029839,122,681.9,574.4,1480,clubsnap.png,Sub4.asc
641,R,11029885,11030008,124,450.4,573.2,1410,clubsnap.png,Sub4.asc
