,eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak,stimuliName,order,name
225,R,10827948,10827995,48,678.6,310.3,455.7,353.0,6.66,268,yoursg_browse.png,128.00000000000003,Sub4.asc
226,R,10828156,10828179,24,475.7,347.5,494.8,383.2,1.48,137,yoursg_browse.png,102.40000000000002,Sub4.asc
227,R,10828649,10828680,32,503.3,403.2,470.2,436.9,1.6,101,yoursg_browse.png,81.92000000000002,Sub4.asc
228,R,10828753,10828797,45,470.9,433.8,275.6,422.8,5.53,262,yoursg_browse.png,65.53600000000002,Sub4.asc
229,R,10829040,10829061,22,292.5,418.6,261.5,429.1,0.95,90,yoursg_browse.png,52.42880000000002,Sub4.asc
230,R,10829216,10829260,45,268.4,427.0,262.6,597.9,6.31,324,yoursg_browse.png,41.94304000000002,Sub4.asc
231,R,10829369,10829390,22,257.9,580.0,260.3,556.2,0.87,76,yoursg_browse.png,33.55443200000002,Sub4.asc
232,R,10829561,10829607,47,259.9,543.5,501.0,561.8,6.76,281,yoursg_browse.png,26.843545600000013,Sub4.asc
233,R,10830103,10830124,22,487.9,556.3,467.8,568.1,0.72,77,yoursg_browse.png,21.47483648000001,Sub4.asc
234,R,10830383,10830432,50,470.9,572.3,716.4,576.5,6.97,296,yoursg_browse.png,17.17986918400001,Sub4.asc
235,R,10830778,10830824,47,700.0,575.7,897.5,547.7,5.7,190,yoursg_browse.png,13.743895347200008,Sub4.asc
236,R,10831078,10831099,22,877.0,537.0,865.5,559.5,0.9,86,yoursg_browse.png,10.995116277760006,Sub4.asc
237,R,10831372,10831418,47,858.9,561.1,1027.2,587.5,4.81,180,yoursg_browse.png,8.796093022208007,Sub4.asc
238,R,10831913,10831984,72,1017.4,588.0,1087.7,304.2,10.75,336,yoursg_browse.png,7.036874417766406,Sub4.asc
239,R,10832293,10832342,50,1073.3,308.7,1084.4,421.4,4.27,267,yoursg_browse.png,5.629499534213124,Sub4.asc
240,R,10835332,10835376,45,706.9,375.6,656.7,258.5,4.77,191,deviantart_webdsgn(2).png,160.0,Sub4.asc
241,R,10835556,10835567,12,639.9,262.3,628.5,253.7,0.47,44,deviantart_webdsgn(2).png,128.00000000000003,Sub4.asc
242,R,10835818,10835838,21,610.9,247.2,573.7,260.7,1.2,102,deviantart_webdsgn(2).png,102.40000000000002,Sub4.asc
243,R,10835943,10836005,63,570.4,261.2,315.8,45.8,10.95,372,deviantart_webdsgn(2).png,81.92000000000002,Sub4.asc
244,R,10836234,10836255,22,333.3,56.3,305.8,65.1,0.84,72,deviantart_webdsgn(2).png,65.53600000000002,Sub4.asc
245,R,10836357,10836432,76,302.1,58.4,920.5,27.7,17.46,398,deviantart_webdsgn(2).png,52.42880000000002,Sub4.asc
246,R,10836596,10836640,45,883.3,25.0,716.3,28.5,4.79,196,deviantart_webdsgn(2).png,41.94304000000002,Sub4.asc
247,R,10836805,10836844,40,722.6,26.1,586.4,9.1,3.97,183,deviantart_webdsgn(2).png,33.55443200000002,Sub4.asc
248,R,10837011,10837067,57,587.6,5.4,880.2,203.8,11.32,393,deviantart_webdsgn(2).png,26.843545600000013,Sub4.asc
249,R,10837521,10837553,33,868.3,188.3,846.3,214.2,1.19,107,deviantart_webdsgn(2).png,21.47483648000001,Sub4.asc
250,R,10837750,10837799,50,847.7,209.1,864.1,329.3,4.67,268,deviantart_webdsgn(2).png,17.17986918400001,Sub4.asc
251,R,10838172,10838233,62,866.7,322.6,893.3,680.9,13.32,452,deviantart_webdsgn(2).png,13.743895347200008,Sub4.asc
252,R,10838393,10838428,36,884.2,655.2,893.5,593.7,2.26,127,deviantart_webdsgn(2).png,10.995116277760006,Sub4.asc
253,R,10838760,10838805,46,884.9,599.6,672.4,659.0,6.36,292,deviantart_webdsgn(2).png,8.796093022208007,Sub4.asc
254,R,10838990,10839025,36,688.2,650.3,613.5,636.7,2.16,134,deviantart_webdsgn(2).png,7.036874417766406,Sub4.asc
255,R,10839287,10839342,56,617.5,630.3,308.7,642.4,8.59,295,deviantart_webdsgn(2).png,5.629499534213124,Sub4.asc
256,R,10839587,10839614,28,340.1,639.2,341.0,709.2,2.49,187,deviantart_webdsgn(2).png,4.503599627370501,Sub4.asc
257,R,10839830,10839893,64,343.9,708.1,766.0,680.6,11.68,327,deviantart_webdsgn(2).png,3.6028797018964007,Sub4.asc
258,R,10840074,10840091,18,738.3,682.9,760.6,680.3,0.63,59,deviantart_webdsgn(2).png,2.8823037615171203,Sub4.asc
259,R,10844390,10844440,51,682.7,361.7,359.0,368.5,9.29,308,dodohub1.png,160.0,Sub4.asc
260,R,10844597,10844647,51,368.8,365.3,112.5,240.8,8.51,266,dodohub1.png,128.00000000000003,Sub4.asc
261,R,10844853,10844904,52,140.6,247.2,416.1,261.8,7.7,318,dodohub1.png,102.40000000000002,Sub4.asc
262,R,10845085,10845130,46,397.5,261.7,159.0,307.8,6.88,294,dodohub1.png,81.92000000000002,Sub4.asc
263,R,10845327,10845360,34,176.2,308.2,113.5,420.3,4.51,307,dodohub1.png,65.53600000000002,Sub4.asc
264,R,10845615,10845667,53,118.7,414.5,431.6,400.4,8.68,312,dodohub1.png,52.42880000000002,Sub4.asc
265,R,10845971,10845990,20,414.5,402.5,392.7,409.3,0.67,70,dodohub1.png,41.94304000000002,Sub4.asc
266,R,10846086,10846165,80,393.0,408.1,1071.6,63.8,23.1,595,dodohub1.png,33.55443200000002,Sub4.asc
267,R,10846297,10846325,29,1025.0,69.7,1012.5,10.3,2.26,171,dodohub1.png,26.843545600000013,Sub4.asc
268,R,10846564,10846605,42,1013.6,6.3,1112.0,1.4,2.74,119,dodohub1.png,21.47483648000001,Sub4.asc
269,R,10846705,10846752,48,1107.3,1.4,1328.1,14.0,5.92,210,dodohub1.png,17.17986918400001,Sub4.asc
270,R,10846989,10847087,99,1304.7,6.1,126.2,3.4,31.18,552,dodohub1.png,13.743895347200008,Sub4.asc
271,R,10847212,10847249,38,167.3,1.9,60.1,22.0,2.94,179,dodohub1.png,10.995116277760006,Sub4.asc
272,R,10847332,10847419,88,77.2,20.2,1013.1,362.8,28.55,656,dodohub1.png,8.796093022208007,Sub4.asc
273,R,10847781,10847812,32,988.8,378.3,1014.4,360.5,0.99,73,dodohub1.png,7.036874417766406,Sub4.asc
274,R,10848318,10848370,53,1004.3,361.7,918.6,611.8,9.64,303,dodohub1.png,5.629499534213124,Sub4.asc
275,R,10848704,10848751,48,927.0,592.7,750.7,577.6,5.01,190,dodohub1.png,4.503599627370501,Sub4.asc
276,R,10848895,10848945,51,750.8,578.0,463.8,602.7,8.17,281,dodohub1.png,3.6028797018964007,Sub4.asc
277,R,10849211,10849291,81,474.8,597.0,512.3,413.9,6.95,241,dodohub1.png,2.8823037615171203,Sub4.asc
278,R,10853210,10853244,35,696.4,373.7,616.7,409.7,2.7,176,st.png,160.0,Sub4.asc
279,R,10853658,10853712,55,582.0,406.8,851.8,348.9,8.12,289,st.png,128.00000000000003,Sub4.asc
280,R,10853911,10853987,77,818.3,351.9,270.7,381.8,15.6,469,st.png,102.40000000000002,Sub4.asc
281,R,10854200,10854239,40,290.6,384.3,170.1,467.8,4.56,243,st.png,81.92000000000002,Sub4.asc
282,R,10854479,10854501,23,185.2,452.7,213.0,465.4,0.89,67,st.png,65.53600000000002,Sub4.asc
283,R,10854676,10854700,25,213.6,458.2,182.8,490.1,1.45,117,st.png,52.42880000000002,Sub4.asc
284,R,10854974,10855030,57,191.1,486.7,224.3,656.0,6.18,356,st.png,41.94304000000002,Sub4.asc
285,R,10855336,10855361,26,216.8,645.1,220.5,691.0,1.62,140,st.png,33.55443200000002,Sub4.asc
286,R,10855523,10855545,23,222.8,693.8,263.8,701.5,1.13,93,st.png,26.843545600000013,Sub4.asc
287,R,10855717,10855752,36,271.9,704.2,237.8,639.9,2.45,132,st.png,21.47483648000001,Sub4.asc
288,R,10855995,10856016,22,237.6,637.4,228.2,666.2,1.05,104,st.png,17.17986918400001,Sub4.asc
289,R,10856222,10856244,23,231.8,668.8,248.7,704.9,1.34,128,st.png,13.743895347200008,Sub4.asc
290,R,10856414,10856492,79,253.3,704.9,402.5,52.6,24.03,581,st.png,10.995116277760006,Sub4.asc
291,R,10856608,10856656,49,388.1,78.0,615.0,65.2,6.51,249,st.png,8.796093022208007,Sub4.asc
292,R,10856844,10856878,35,591.6,58.3,628.2,12.3,2.04,100,st.png,7.036874417766406,Sub4.asc
293,R,10857030,10857077,48,627.7,13.3,443.2,28.0,5.31,190,st.png,5.629499534213124,Sub4.asc
294,R,10857206,10857250,45,450.7,25.7,326.7,196.4,7.37,447,st.png,4.503599627370501,Sub4.asc
295,R,10857411,10857444,34,329.2,192.8,275.8,175.0,1.65,95,st.png,3.6028797018964007,Sub4.asc
296,R,10857627,10857656,30,285.3,172.7,293.2,205.8,1.28,125,st.png,2.8823037615171203,Sub4.asc
297,R,10857805,10857879,75,287.9,204.7,881.6,247.3,16.99,391,st.png,2.305843009213697,Sub4.asc
298,R,10858086,10858121,36,845.7,251.9,1074.5,243.2,6.53,299,st.png,1.8446744073709573,Sub4.asc
299,R,10862684,10862715,32,683.9,364.1,630.6,412.4,2.42,174,wiki.png,160.0,Sub4.asc
300,R,10862932,10863007,76,640.8,414.8,281.2,188.8,13.4,505,wiki.png,128.00000000000003,Sub4.asc
301,R,10863164,10863196,33,277.0,191.4,213.4,204.3,1.84,103,wiki.png,102.40000000000002,Sub4.asc
302,R,10863448,10863481,34,199.1,196.5,196.9,249.0,1.98,148,wiki.png,81.92000000000002,Sub4.asc
303,R,10863698,10863745,48,195.2,239.9,368.5,224.7,4.89,185,wiki.png,65.53600000000002,Sub4.asc
304,R,10863942,10863992,51,350.1,219.6,575.2,223.8,6.47,220,wiki.png,52.42880000000002,Sub4.asc
305,R,10864212,10864252,41,557.5,220.9,703.8,214.0,4.27,183,wiki.png,41.94304000000002,Sub4.asc
306,R,10864481,10864507,27,691.3,214.5,629.4,219.3,1.81,117,wiki.png,33.55443200000002,Sub4.asc
307,R,10864659,10864716,58,623.8,213.0,217.4,257.3,11.65,375,wiki.png,26.843545600000013,Sub4.asc
308,R,10865022,10865061,40,246.9,245.5,397.5,257.1,4.27,230,wiki.png,21.47483648000001,Sub4.asc
309,R,10865278,10865319,42,388.7,251.3,529.7,255.0,4.06,159,wiki.png,17.17986918400001,Sub4.asc
310,R,10865543,10865573,31,537.3,255.0,443.9,278.5,2.85,185,wiki.png,13.743895347200008,Sub4.asc
311,R,10865732,10865766,35,440.2,270.9,336.6,269.2,2.96,160,wiki.png,10.995116277760006,Sub4.asc
312,R,10865854,10865931,78,341.3,266.4,957.3,166.7,17.94,397,wiki.png,8.796093022208007,Sub4.asc
313,R,10866114,10866136,23,922.3,167.5,883.1,175.2,1.16,111,wiki.png,7.036874417766406,Sub4.asc
314,R,10866278,10866307,30,881.6,176.0,953.1,194.7,2.17,156,wiki.png,5.629499534213124,Sub4.asc
315,R,10866554,10866590,37,947.9,197.1,868.7,203.4,2.29,148,wiki.png,4.503599627370501,Sub4.asc
316,R,10866745,10866799,55,872.6,199.2,1131.0,207.9,7.32,233,wiki.png,3.6028797018964007,Sub4.asc
317,R,10866997,10867037,41,1102.1,205.2,917.8,283.0,6.01,337,wiki.png,2.8823037615171203,Sub4.asc
318,R,10867241,10867263,23,920.5,286.4,889.0,281.4,0.93,80,wiki.png,2.305843009213697,Sub4.asc
319,R,10867411,10867458,48,885.4,269.0,897.1,589.1,12.06,496,wiki.png,1.8446744073709573,Sub4.asc
320,R,10867595,10867640,46,893.6,560.0,887.6,467.5,3.47,173,wiki.png,1.475739525896766,Sub4.asc
321,R,10871539,10871569,31,675.4,371.8,614.4,394.4,1.97,151,takungpao.png,160.0,Sub4.asc
322,R,10871755,10871788,34,605.9,388.3,620.9,350.4,1.53,67,takungpao.png,128.00000000000003,Sub4.asc
323,R,10872027,10872101,75,613.6,355.2,299.8,119.0,12.73,359,takungpao.png,102.40000000000002,Sub4.asc
324,R,10872250,10872292,43,312.3,147.1,191.6,119.1,3.51,149,takungpao.png,81.92000000000002,Sub4.asc
325,R,10872390,10872426,37,205.2,115.0,155.0,241.0,4.92,290,takungpao.png,65.53600000000002,Sub4.asc
326,R,10872607,10872630,24,171.7,230.0,146.1,252.6,1.1,95,takungpao.png,52.42880000000002,Sub4.asc
327,R,10873085,10873131,47,161.7,245.1,321.1,223.7,4.5,171,takungpao.png,41.94304000000002,Sub4.asc
328,R,10873322,10873365,44,311.5,223.8,205.8,322.6,4.77,294,takungpao.png,33.55443200000002,Sub4.asc
329,R,10873511,10873540,30,213.8,325.5,163.3,315.9,1.43,87,takungpao.png,26.843545600000013,Sub4.asc
330,R,10873844,10873891,48,159.4,310.4,203.7,526.7,8.12,360,takungpao.png,21.47483648000001,Sub4.asc
331,R,10874087,10874168,82,195.3,504.0,999.5,296.1,23.66,551,takungpao.png,17.17986918400001,Sub4.asc
332,R,10874388,10874433,46,957.9,297.7,1012.8,578.2,10.64,430,takungpao.png,13.743895347200008,Sub4.asc
333,R,10874602,10874632,31,1012.4,548.2,953.1,543.6,1.67,106,takungpao.png,10.995116277760006,Sub4.asc
334,R,10874915,10874959,45,951.9,544.4,1064.7,727.5,7.27,310,takungpao.png,8.796093022208007,Sub4.asc
335,R,10875173,10875210,38,1050.8,699.7,1147.0,718.7,2.66,154,takungpao.png,7.036874417766406,Sub4.asc
336,R,10875482,10875578,97,1144.5,717.4,480.5,141.0,27.86,766,takungpao.png,5.629499534213124,Sub4.asc
337,R,10875791,10875844,54,494.1,151.4,331.6,65.4,5.67,189,takungpao.png,4.503599627370501,Sub4.asc
338,R,10876144,10876207,64,343.0,70.4,644.7,253.5,11.13,425,takungpao.png,3.6028797018964007,Sub4.asc
339,R,10882502,10882542,41,709.1,376.9,519.5,405.3,5.6,257,ntu_research.png,160.0,Sub4.asc
340,R,10882787,10882836,50,505.2,418.8,731.4,429.5,6.55,262,ntu_research.png,128.00000000000003,Sub4.asc
341,R,10883013,10883070,58,696.5,421.0,1004.1,439.7,8.82,289,ntu_research.png,102.40000000000002,Sub4.asc
342,R,10883284,10883321,38,967.5,433.2,1066.0,436.7,2.77,147,ntu_research.png,81.92000000000002,Sub4.asc
343,R,10883503,10883555,53,1055.5,425.5,656.7,511.8,11.76,456,ntu_research.png,65.53600000000002,Sub4.asc
344,R,10883692,10883735,44,665.4,501.5,497.6,491.6,4.83,199,ntu_research.png,52.42880000000002,Sub4.asc
345,R,10884009,10884029,21,509.1,493.6,509.4,514.3,0.78,76,ntu_research.png,41.94304000000002,Sub4.asc
346,R,10884219,10884273,55,501.2,511.3,729.6,515.5,6.54,227,ntu_research.png,33.55443200000002,Sub4.asc
347,R,10884538,10884584,47,701.7,511.7,819.9,520.9,3.4,133,ntu_research.png,26.843545600000013,Sub4.asc
348,R,10884657,10884702,46,811.1,519.7,1013.9,526.2,5.73,247,ntu_research.png,21.47483648000001,Sub4.asc
349,R,10884976,10885041,66,993.2,517.4,497.6,614.1,14.35,474,ntu_research.png,17.17986918400001,Sub4.asc
350,R,10885196,10885215,20,528.1,616.9,494.8,621.3,0.95,92,ntu_research.png,13.743895347200008,Sub4.asc
351,R,10885425,10885475,51,486.8,615.0,723.2,609.2,6.67,243,ntu_research.png,10.995116277760006,Sub4.asc
352,R,10885727,10885788,62,700.2,606.5,1113.3,600.5,11.48,382,ntu_research.png,8.796093022208007,Sub4.asc
353,R,10885965,10886005,41,1076.4,596.7,893.6,631.1,5.21,285,ntu_research.png,7.036874417766406,Sub4.asc
354,R,10886181,10886254,74,902.0,621.0,1127.0,531.5,7.03,282,ntu_research.png,5.629499534213124,Sub4.asc
355,R,10886458,10886483,26,1112.4,528.8,1088.2,525.9,0.67,62,ntu_research.png,4.503599627370501,Sub4.asc
356,R,10886661,10886756,96,1083.0,525.1,272.5,89.8,27.69,638,ntu_research.png,3.6028797018964007,Sub4.asc
357,R,10887128,10887172,45,279.8,90.2,210.2,275.9,7.27,364,ntu_research.png,2.8823037615171203,Sub4.asc
358,R,10890488,10890525,38,699.6,355.8,604.3,359.3,2.77,161,business_time.png,160.0,Sub4.asc
359,R,10890705,10890725,21,596.2,368.3,575.9,389.9,1.02,96,business_time.png,128.00000000000003,Sub4.asc
360,R,10890846,10890880,35,568.3,386.6,627.0,411.9,1.96,132,business_time.png,102.40000000000002,Sub4.asc
361,R,10891089,10891147,59,611.4,406.6,344.3,478.0,8.09,262,business_time.png,81.92000000000002,Sub4.asc
362,R,10891310,10891367,58,369.7,472.0,642.1,498.6,7.83,260,business_time.png,65.53600000000002,Sub4.asc
363,R,10891734,10891782,49,625.1,499.5,601.4,698.3,7.33,304,business_time.png,52.42880000000002,Sub4.asc
364,R,10892030,10892062,33,600.9,684.2,664.0,700.4,1.86,118,business_time.png,41.94304000000002,Sub4.asc
365,R,10892240,10892271,32,660.2,697.4,733.8,704.9,2.07,117,business_time.png,33.55443200000002,Sub4.asc
366,R,10892456,10892515,60,731.2,702.0,588.6,554.5,6.72,205,business_time.png,26.843545600000013,Sub4.asc
367,R,10892777,10892808,32,599.9,558.3,610.5,526.9,1.21,78,business_time.png,21.47483648000001,Sub4.asc
368,R,10892961,10893029,69,610.2,520.7,952.0,392.0,10.91,311,business_time.png,17.17986918400001,Sub4.asc
369,R,10893333,10893354,22,919.3,398.1,898.5,415.4,0.89,67,business_time.png,13.743895347200008,Sub4.asc
370,R,10893530,10893570,41,891.8,415.4,958.0,374.8,2.45,94,business_time.png,10.995116277760006,Sub4.asc
371,R,10893790,10893846,57,954.8,372.6,977.7,558.7,7.03,327,business_time.png,8.796093022208007,Sub4.asc
372,R,10893995,10894025,31,981.1,554.0,928.4,554.5,1.48,105,business_time.png,7.036874417766406,Sub4.asc
373,R,10894585,10894614,30,921.5,547.9,887.1,595.6,2.01,143,business_time.png,5.629499534213124,Sub4.asc
374,R,10898427,10898483,57,682.1,355.1,372.0,288.1,9.29,317,reuters.png,160.0,Sub4.asc
375,R,10898640,10898678,39,378.3,293.7,235.0,302.1,4.04,222,reuters.png,128.00000000000003,Sub4.asc
376,R,10898824,10898881,58,229.7,309.3,272.0,102.7,7.9,244,reuters.png,102.40000000000002,Sub4.asc
377,R,10899028,10899071,44,255.9,120.8,303.7,24.2,3.86,148,reuters.png,81.92000000000002,Sub4.asc
378,R,10899343,10899384,42,298.0,29.4,446.2,24.9,4.17,180,reuters.png,65.53600000000002,Sub4.asc
379,R,10899662,10899706,45,442.2,21.0,255.4,195.4,8.44,374,reuters.png,52.42880000000002,Sub4.asc
380,R,10899948,10899993,46,268.3,179.4,281.1,67.0,4.26,158,reuters.png,41.94304000000002,Sub4.asc
381,R,10900171,10900219,49,292.0,64.6,463.8,303.5,10.32,432,reuters.png,33.55443200000002,Sub4.asc
382,R,10900407,10900428,22,453.9,281.2,479.7,275.6,0.78,59,reuters.png,26.843545600000013,Sub4.asc
383,R,10900588,10900633,46,480.8,271.5,632.3,369.8,5.81,283,reuters.png,21.47483648000001,Sub4.asc
384,R,10900767,10900802,36,610.7,358.0,535.8,341.5,2.27,123,reuters.png,17.17986918400001,Sub4.asc
385,R,10901000,10901040,41,534.6,337.0,676.3,344.0,4.13,217,reuters.png,13.743895347200008,Sub4.asc
386,R,10901213,10901252,40,656.6,339.1,558.8,446.2,5.0,285,reuters.png,10.995116277760006,Sub4.asc
387,R,10901501,10901521,21,569.0,437.9,555.5,420.9,0.76,66,reuters.png,8.796093022208007,Sub4.asc
388,R,10901691,10901738,48,547.0,415.6,578.9,578.7,6.21,331,reuters.png,7.036874417766406,Sub4.asc
389,R,10902015,10902038,24,571.2,572.8,632.0,581.6,1.76,146,reuters.png,5.629499534213124,Sub4.asc
390,R,10902202,10902261,60,634.9,581.0,1031.6,500.4,11.58,329,reuters.png,4.503599627370501,Sub4.asc
391,R,10902431,10902477,47,1003.4,504.7,965.7,759.5,9.19,427,reuters.png,3.6028797018964007,Sub4.asc
392,R,10902653,10902668,16,963.3,730.2,959.5,714.7,0.55,57,reuters.png,2.8823037615171203,Sub4.asc
393,R,10902849,10902881,33,962.7,709.5,1037.5,702.9,2.05,109,reuters.png,2.305843009213697,Sub4.asc
394,R,10903113,10903194,82,1043.0,709.6,230.1,402.0,24.85,630,reuters.png,1.8446744073709573,Sub4.asc
395,R,10903349,10903389,41,256.8,415.8,215.9,349.1,2.76,149,reuters.png,1.475739525896766,Sub4.asc
396,R,10910024,10910065,42,707.5,375.1,544.2,339.4,4.94,202,deviantart_product_cata.png,160.0,Sub4.asc
397,R,10910240,10910300,61,540.9,357.6,914.1,358.0,10.77,325,deviantart_product_cata.png,128.00000000000003,Sub4.asc
398,R,10910459,10910486,28,877.5,358.9,832.2,348.8,1.37,81,deviantart_product_cata.png,102.40000000000002,Sub4.asc
399,R,10910634,10910714,81,826.9,341.1,334.4,150.1,15.88,435,deviantart_product_cata.png,81.92000000000002,Sub4.asc
400,R,10910883,10910917,35,344.6,150.6,290.6,226.0,3.26,232,deviantart_product_cata.png,65.53600000000002,Sub4.asc
401,R,10911077,10911138,62,307.5,217.9,581.2,61.3,9.83,339,deviantart_product_cata.png,52.42880000000002,Sub4.asc
402,R,10911336,10911364,29,568.0,60.3,621.3,44.8,1.65,101,deviantart_product_cata.png,41.94304000000002,Sub4.asc
403,R,10911515,10911563,49,619.7,38.9,340.9,186.2,9.75,398,deviantart_product_cata.png,33.55443200000002,Sub4.asc
404,R,10911873,10911897,25,347.4,175.1,347.3,214.2,1.5,141,deviantart_product_cata.png,26.843545600000013,Sub4.asc
405,R,10912068,10912078,11,353.3,212.6,343.0,205.9,0.39,38,deviantart_product_cata.png,21.47483648000001,Sub4.asc
406,R,10912444,10912473,30,340.4,213.9,373.7,179.4,1.63,94,deviantart_product_cata.png,17.17986918400001,Sub4.asc
407,R,10912593,10912657,65,367.8,176.8,855.5,210.0,14.03,374,deviantart_product_cata.png,13.743895347200008,Sub4.asc
408,R,10913016,10913051,36,823.9,187.7,875.3,310.3,4.97,306,deviantart_product_cata.png,10.995116277760006,Sub4.asc
409,R,10913250,10913272,23,879.1,299.9,849.0,306.2,0.9,71,deviantart_product_cata.png,8.796093022208007,Sub4.asc
410,R,10913432,10913456,25,841.9,306.3,818.9,346.0,1.67,155,deviantart_product_cata.png,7.036874417766406,Sub4.asc
411,R,10913658,10913703,46,818.0,343.4,970.4,344.5,4.38,167,deviantart_product_cata.png,5.629499534213124,Sub4.asc
412,R,10913952,10913994,43,957.0,354.6,790.3,400.5,5.11,239,deviantart_product_cata.png,4.503599627370501,Sub4.asc
413,R,10914140,10914174,35,804.4,398.8,818.0,366.3,1.31,72,deviantart_product_cata.png,3.6028797018964007,Sub4.asc
414,R,10914441,10914493,53,817.4,366.2,967.8,673.0,12.15,439,deviantart_product_cata.png,2.8823037615171203,Sub4.asc
415,R,10914666,10914682,17,961.4,649.4,977.9,640.5,0.56,57,deviantart_product_cata.png,2.305843009213697,Sub4.asc
416,R,10914875,10914928,54,981.2,630.5,656.3,609.4,9.12,359,deviantart_product_cata.png,1.8446744073709573,Sub4.asc
417,R,10919269,10919321,53,700.9,362.1,481.7,329.5,6.47,232,deviantart_product_cata.png,1.475739525896766,Sub4.asc
418,R,10919515,10919563,49,488.7,330.5,476.8,188.1,5.51,184,tc.png,160.0,Sub4.asc
419,R,10919711,10919758,48,466.6,200.2,673.0,188.8,6.0,224,tc.png,128.00000000000003,Sub4.asc
420,R,10920072,10920113,42,634.5,189.6,762.7,230.1,4.06,185,tc.png,102.40000000000002,Sub4.asc
421,R,10920255,10920290,36,742.7,222.5,731.8,275.9,2.1,161,tc.png,81.92000000000002,Sub4.asc
422,R,10920484,10920525,42,733.7,267.4,857.0,272.5,3.58,155,tc.png,65.53600000000002,Sub4.asc
423,R,10920707,10920742,36,845.0,264.5,738.1,315.3,3.68,218,tc.png,52.42880000000002,Sub4.asc
424,R,10921133,10921176,44,754.8,301.3,891.8,301.3,3.97,151,tc.png,41.94304000000002,Sub4.asc
425,R,10921348,10921387,40,877.5,306.0,760.6,327.2,3.49,193,tc.png,33.55443200000002,Sub4.asc
426,R,10921547,10921569,23,770.4,327.0,724.5,333.6,1.36,110,tc.png,26.843545600000013,Sub4.asc
427,R,10921764,10921800,37,722.0,336.9,822.9,358.0,3.04,157,tc.png,21.47483648000001,Sub4.asc
428,R,10921969,10921995,27,817.2,349.6,755.7,383.1,2.2,158,tc.png,17.17986918400001,Sub4.asc
429,R,10922286,10922326,41,763.8,380.2,866.9,392.8,3.02,145,tc.png,13.743895347200008,Sub4.asc
430,R,10922589,10922625,37,862.2,388.8,771.8,425.6,2.97,168,tc.png,10.995116277760006,Sub4.asc
431,R,10922876,10922911,36,777.3,418.9,868.2,428.6,2.65,158,tc.png,8.796093022208007,Sub4.asc
432,R,10923118,10923156,39,863.1,423.8,766.1,431.5,2.81,162,tc.png,7.036874417766406,Sub4.asc
433,R,10923387,10923422,36,771.9,429.9,869.5,452.8,2.94,171,tc.png,5.629499534213124,Sub4.asc
434,R,10923598,10923629,32,860.8,453.2,775.8,493.1,2.87,189,tc.png,4.503599627370501,Sub4.asc
435,R,10923835,10923855,21,773.0,488.9,761.0,517.3,1.13,114,tc.png,3.6028797018964007,Sub4.asc
